id,batchnum,condition,case,consistency
5d482ea621c9be351f762b78,144,ind in groups,1,1
5f18c1b246a7f03dda99d022,144,ind in groups,1,1
5f1a1d5046a7f03dda9a66d5,144,ind in groups,1,1
,145,group,1,0
,145,nominal,0,1
5d482ea721c9be351f762c60,145,individual,0,1
5d482ea721c9be351f762f15,145,individual,0,1
5d482eaa21c9be351f763db4,145,individual,0,0
5d482ea721c9be351f762c60,145,ind in groups,1,1
5d482ea721c9be351f762f15,145,ind in groups,1,1
5d482eaa21c9be351f763db4,145,ind in groups,1,1
5d482eab21c9be351f764144,145,ind in groups,1,0
5f19b2d446a7f03dda9a3497,145,ind in groups,1,1
,146,group,1,1
,146,nominal,0,0
5d482ea821c9be351f7631f8,146,individual,0,0
5d482eab21c9be351f763ef9,146,individual,0,0
5d482eab21c9be351f7640fa,146,individual,0,1
5d482eab21c9be351f76424b,146,individual,0,0
5f13228e2ce49169326082d0,146,individual,0,0
5f13234c2ce49169326082eb,146,individual,0,1
5f1a192246a7f03dda9a6305,146,individual,0,0
5f1a1a9e46a7f03dda9a6500,146,individual,0,0
5d482eab21c9be351f763ef9,146,ind in groups,1,1
5d482eab21c9be351f7640fa,146,ind in groups,1,1
5d482eab21c9be351f76424b,146,ind in groups,1,1
5f1a1a9e46a7f03dda9a6500,146,ind in groups,1,1
,147,group,1,1
,147,nominal,0,0
5f18bbea46a7f03dda99c934,147,individual,0,1
5f18c56846a7f03dda99d7ab,147,individual,0,0
5f18cc2046a7f03dda99ece2,147,individual,0,1
5f19ac6246a7f03dda9a27ef,147,individual,0,1
5f18bbea46a7f03dda99c934,147,ind in groups,1,1
5f18cc2046a7f03dda99ece2,147,ind in groups,1,1
,148,group,1,1
,148,nominal,0,0
5d482ea921c9be351f763633,148,individual,0,1
5eaf2a68d5ea945196fadf4c,148,individual,0,1
5ee16aa0896280243c13831f,148,individual,0,0
5f18b85246a7f03dda99c87a,148,individual,0,0
5f18c16246a7f03dda99cf9d,148,individual,0,0
5f18c62646a7f03dda99d97b,148,individual,0,1
5f197d2846a7f03dda9a0b99,148,individual,0,0
5d482ea921c9be351f763633,148,ind in groups,1,1
5ee16aa0896280243c13831f,148,ind in groups,1,1
5f18b85246a7f03dda99c87a,148,ind in groups,1,1
5f18c16246a7f03dda99cf9d,148,ind in groups,1,1
5f18c62646a7f03dda99d97b,148,ind in groups,1,1
,149,group,1,1
,149,nominal,0,0
5f1adfc446a7f03dda9a9d49,149,individual,0,1
5d482ea721c9be351f762da1,149,ind in groups,1,0
5d482ea721c9be351f762e18,149,ind in groups,1,1
5f19a74446a7f03dda9a2587,149,ind in groups,1,1
5f1adfc446a7f03dda9a9d49,149,ind in groups,1,1
,150,group,1,0
,150,nominal,0,0
5d482ea821c9be351f7631de,150,individual,0,0
5f19b1da46a7f03dda9a327a,150,individual,0,0
5f1adee846a7f03dda9a9cec,150,individual,0,1
5f19b1da46a7f03dda9a327a,150,ind in groups,1,0
,151,group,0,1
,151,nominal,1,0
5ee25974896280243c13947a,151,individual,1,1
5ee25974896280243c13947a,151,ind in groups,0,1
5f19b02246a7f03dda9a2e6d,151,ind in groups,0,1
,152,group,0,1
,152,nominal,1,1
5d482ea321c9be351f762052,152,individual,1,1
5d482ea321c9be351f76211d,152,individual,1,1
5d482ea621c9be351f762a01,152,individual,1,1
5f19b62646a7f03dda9a3ddf,152,individual,1,1
5f1b54cc46a7f03dda9abf53,152,individual,1,1
5f1b5f4446a7f03dda9ad19a,152,individual,1,0
5d482ea321c9be351f762052,152,ind in groups,0,1
5d482ea321c9be351f76211d,152,ind in groups,0,1
5f1b54cc46a7f03dda9abf53,152,ind in groups,0,1
5f1b5f4446a7f03dda9ad19a,152,ind in groups,0,1
,153,group,1,1
,153,nominal,0,1
5d482ea321c9be351f76207e,153,individual,0,1
5d482ea421c9be351f762275,153,individual,0,1
5d482eaa21c9be351f763a5c,153,individual,0,1
5f1b5b3e46a7f03dda9ac993,153,individual,0,1
5d41e7a6ce0995585f1a5321,153,ind in groups,1,1
5d482ea321c9be351f76207e,153,ind in groups,1,1
5d482ea421c9be351f762275,153,ind in groups,1,1
5d482eaa21c9be351f763a5c,153,ind in groups,1,1
5f1b5b3e46a7f03dda9ac993,153,ind in groups,1,1
,154,group,1,1
,154,nominal,0,1
5d482ea721c9be351f763007,154,individual,0,0
5d482ea821c9be351f763453,154,individual,0,0
5d482ea321c9be351f76218e,154,ind in groups,1,1
5d482ea421c9be351f762253,154,ind in groups,1,1
5d482ea721c9be351f763007,154,ind in groups,1,1
5d482ea821c9be351f763453,154,ind in groups,1,1
5f1ae3ac46a7f03dda9a9e5f,154,ind in groups,1,1
,155,group,1,1
,155,nominal,0,0
5d482ea421c9be351f762208,155,individual,0,1
5d482ea521c9be351f762539,155,individual,0,1
5d482ea521c9be351f762729,155,individual,0,1
5f1a1a7646a7f03dda9a64ff,155,individual,0,0
5f1b504e46a7f03dda9abcfe,155,individual,0,0
5d482ea421c9be351f762208,155,ind in groups,1,1
5d482ea521c9be351f762729,155,ind in groups,1,1
5f1a1a7646a7f03dda9a64ff,155,ind in groups,1,1
5f1b504e46a7f03dda9abcfe,155,ind in groups,1,1
,156,group,1,0
,156,nominal,0,0
5d482ea621c9be351f762b3f,156,individual,0,0
5d482ea721c9be351f762df2,156,individual,0,0
5d482ea721c9be351f762df2,156,ind in groups,1,1
5d482ea721c9be351f762e5b,156,ind in groups,1,0
5f18c50e46a7f03dda99d6cd,156,ind in groups,1,0
5f1b4fcc46a7f03dda9abcf2,156,ind in groups,1,1
,157,group,1,1
,157,nominal,0,0
5e9f55029dc0406f8987ade7,157,individual,0,0
5ee14c82896280243c135d20,157,individual,0,1
5e9f55029dc0406f8987ade7,157,ind in groups,1,1
5eade9c8d5ea945196fac5e5,157,ind in groups,1,1
5ee14c82896280243c135d20,157,ind in groups,1,1
5f1a23ea46a7f03dda9a7034,157,ind in groups,1,1
,158,group,0,1
,158,nominal,1,0
5d482ea521c9be351f762622,158,individual,1,1
5d482ea821c9be351f763188,158,individual,1,0
5d482ea821c9be351f763264,158,individual,1,0
5d482eaa21c9be351f763922,158,individual,1,1
5f1ee8e446a7f03dda9af874,158,individual,1,1
5d482ea521c9be351f762622,158,ind in groups,0,1
5d482ea821c9be351f763188,158,ind in groups,0,1
5d482eaa21c9be351f763922,158,ind in groups,0,0
,159,group,0,1
,159,nominal,1,1
5d482ea521c9be351f762629,159,individual,1,0
5d482ea921c9be351f7635f1,159,individual,1,1
5f1ee74046a7f03dda9af6c7,159,individual,1,1
5d482ea521c9be351f762440,159,ind in groups,0,1
5d482ea521c9be351f762629,159,ind in groups,0,1
5d482ea921c9be351f7635f1,159,ind in groups,0,0
5f1ee74046a7f03dda9af6c7,159,ind in groups,0,1
,160,group,1,1
,160,nominal,0,0
5d482eab21c9be351f76419a,160,individual,0,0
5f1ee26846a7f03dda9af1ef,160,individual,0,0
5f1ee5ec46a7f03dda9af573,160,individual,0,1
5d482eab21c9be351f76419a,160,ind in groups,1,1
5f1ee26846a7f03dda9af1ef,160,ind in groups,1,1
5f1ee41646a7f03dda9af25e,160,ind in groups,1,1
5f1ee5ec46a7f03dda9af573,160,ind in groups,1,1
,161,group,0,0
,161,nominal,1,1
5d482ea621c9be351f7629ff,161,individual,1,0
5d482ea621c9be351f762a61,161,individual,1,1
5d482eaa21c9be351f763c35,161,individual,1,1
5f1b61b046a7f03dda9ad590,161,individual,1,1
5f1edf2046a7f03dda9aef70,161,individual,1,0
5d482ea621c9be351f7629ff,161,ind in groups,0,0
5d482ea621c9be351f762a61,161,ind in groups,0,0
5f1b61b046a7f03dda9ad590,161,ind in groups,0,1
,162,group,1,1
,162,nominal,0,1
5d482ea721c9be351f763040,162,individual,0,0
5f1edf2046a7f03dda9aef71,162,individual,0,0
5f1ee07446a7f03dda9aef96,162,individual,0,1
5f1ee2ea46a7f03dda9af1fc,162,individual,0,1
5d482ea721c9be351f763040,162,ind in groups,1,1
5f1edf2046a7f03dda9aef71,162,ind in groups,1,0
5f1ee2ea46a7f03dda9af1fc,162,ind in groups,1,1
,163,group,0,0
,163,nominal,1,1
5d482ea921c9be351f7636c7,163,individual,1,0
5eaf0dc6d5ea945196fadc0a,163,individual,1,1
5f1add7646a7f03dda9a9ca6,163,individual,1,1
5eaf0dc6d5ea945196fadc0a,163,ind in groups,0,0
5f1add7646a7f03dda9a9ca6,163,ind in groups,0,0
5f1edf3e46a7f03dda9aef76,163,ind in groups,0,0
5f1ee0ec46a7f03dda9aeff0,163,ind in groups,0,1
,164,group,1,1
,164,nominal,0,0
5d482ea921c9be351f7635ce,164,individual,0,0
5d482ea921c9be351f763771,164,individual,0,1
5ee16c44896280243c1383f5,164,individual,0,1
5ee25924896280243c139471,164,individual,0,1
5f19acb246a7f03dda9a29a9,164,individual,0,0
5f1ee01046a7f03dda9aef8b,164,individual,0,1
5d482ea921c9be351f7635ce,164,ind in groups,1,1
5d482ea921c9be351f763771,164,ind in groups,1,1
5ee16c44896280243c1383f5,164,ind in groups,1,0
5ee25924896280243c139471,164,ind in groups,1,1
5f19acb246a7f03dda9a29a9,164,ind in groups,1,1
5f1ee01046a7f03dda9aef8b,164,ind in groups,1,0
,165,group,1,1
,165,nominal,0,0
5d1249922d54e95acef0bc13,165,individual,0,0
5d482ea621c9be351f762995,165,individual,0,1
5d482ea721c9be351f762e3b,165,individual,0,1
5f1f4a7846a7f03dda9b3f62,165,individual,0,0
5f1f4a9646a7f03dda9b3fb5,165,individual,0,0
5f1f4c3a46a7f03dda9b4348,165,individual,0,0
5f1f4de846a7f03dda9b4883,165,individual,0,0
5d1249922d54e95acef0bc13,165,ind in groups,1,1
5f1f4a7846a7f03dda9b3f62,165,ind in groups,1,1
5f1f4a9646a7f03dda9b3fb5,165,ind in groups,1,0
5f1f4c3a46a7f03dda9b4348,165,ind in groups,1,0
,166,group,0,0
,166,nominal,1,0
5d482ea721c9be351f762ea6,166,ind in groups,0,0
5f1f4a8246a7f03dda9b3f65,166,ind in groups,0,0
5f1f4b7246a7f03dda9b418d,166,ind in groups,0,1
,167,group,0,0
,167,nominal,1,1
5d482ea221c9be351f761e61,167,individual,1,1
5d482ea321c9be351f762080,167,individual,1,0
5f1b553046a7f03dda9abf8c,167,individual,1,1
5f1f421c46a7f03dda9b337a,167,individual,1,0
5f1f490646a7f03dda9b3bea,167,individual,1,1
5d482ea121c9be351f761caf,167,ind in groups,0,0
5d482ea221c9be351f761e61,167,ind in groups,0,0
5d482ea321c9be351f762080,167,ind in groups,0,0
5f1b553046a7f03dda9abf8c,167,ind in groups,0,1
5f1f421c46a7f03dda9b337a,167,ind in groups,0,0
,168,group,0,1
,168,nominal,1,0
5d482ea321c9be351f761fc8,168,individual,1,0
5d482ea421c9be351f7621e3,168,individual,1,1
5d482ea421c9be351f7621e7,168,individual,1,0
5f1f474446a7f03dda9b38a8,168,individual,1,0
5d482ea221c9be351f761dd4,168,ind in groups,0,1
5d482ea221c9be351f761e70,168,ind in groups,0,1
5d482ea321c9be351f761fc8,168,ind in groups,0,1
5d482ea421c9be351f7621e3,168,ind in groups,0,0
5d482ea421c9be351f7621e7,168,ind in groups,0,1
5d482ea721c9be351f762d1a,168,ind in groups,0,1
5f1f474446a7f03dda9b38a8,168,ind in groups,0,0
,169,group,0,1
,169,nominal,1,0
5f1ee20446a7f03dda9af1e7,169,individual,1,0
5f1f3fce46a7f03dda9b3174,169,individual,1,1
5f1f43d446a7f03dda9b3504,169,individual,1,0
5f1f458246a7f03dda9b376c,169,individual,1,1
5d482ea521c9be351f762481,169,ind in groups,0,1
5f1ee20446a7f03dda9af1e7,169,ind in groups,0,1
5f1f3fce46a7f03dda9b3174,169,ind in groups,0,1
5f1f400046a7f03dda9b317d,169,ind in groups,0,0
5f1f43d446a7f03dda9b3504,169,ind in groups,0,1
5f1f442e46a7f03dda9b3533,169,ind in groups,0,0
5f1f458246a7f03dda9b376c,169,ind in groups,0,0
,170,group,0,1
,170,nominal,1,1
5d482ea821c9be351f7631e3,170,individual,1,0
5eaddac8d5ea945196fabc70,170,individual,1,0
5f1f430246a7f03dda9b34a6,170,individual,1,1
5d482ea821c9be351f7631e3,170,ind in groups,0,1
5eaddac8d5ea945196fabc70,170,ind in groups,0,1
5f1f401e46a7f03dda9b31b9,170,ind in groups,0,0
,171,group,1,1
,171,nominal,0,0
5d482ea721c9be351f762f67,171,individual,0,1
5d482ea821c9be351f7632f4,171,individual,0,1
5d482eaa21c9be351f763cfb,171,individual,0,1
5d482eab21c9be351f764274,171,individual,0,0
5f1eed5846a7f03dda9b0054,171,individual,0,0
5f1f400046a7f03dda9b317c,171,individual,0,1
5d482ea821c9be351f7632f4,171,ind in groups,1,1
5d482eaa21c9be351f763cfb,171,ind in groups,1,1
5f1eed5846a7f03dda9b0054,171,ind in groups,1,1
5f1f400046a7f03dda9b317c,171,ind in groups,1,1
,172,group,0,1
,172,nominal,1,1
5ee1655a896280243c13812f,172,individual,1,1
5f19adf246a7f03dda9a2b6d,172,individual,1,1
5f19ae3846a7f03dda9a2be8,172,individual,1,0
5f1ae1c246a7f03dda9a9d8d,172,individual,1,0
5f1b5d1e46a7f03dda9acdad,172,individual,1,1
5f1b616046a7f03dda9ad4ef,172,individual,1,1
5f1b62f046a7f03dda9ad841,172,individual,1,1
5ee1655a896280243c13812f,172,ind in groups,0,1
5f19adf246a7f03dda9a2b6d,172,ind in groups,0,0
5f19ae3846a7f03dda9a2be8,172,ind in groups,0,1
5f1ae1c246a7f03dda9a9d8d,172,ind in groups,0,1
5f1b4e6e46a7f03dda9abce0,172,ind in groups,0,1
5f1b5d1e46a7f03dda9acdad,172,ind in groups,0,1
5f1b616046a7f03dda9ad4ef,172,ind in groups,0,1
5f1b62f046a7f03dda9ad841,172,ind in groups,0,1
,173,group,1,1
,173,nominal,0,0
5d482ea321c9be351f7620fd,173,individual,0,1
5d482ea621c9be351f762914,173,individual,0,1
5d482ea321c9be351f7620fd,173,ind in groups,1,1
5d482ea621c9be351f762914,173,ind in groups,1,1
,174,group,0,1
,174,nominal,1,1
5d482ea521c9be351f7626bd,174,individual,1,0
5f20311846a7f03dda9b86ee,174,individual,1,1
5f2031ea46a7f03dda9b8956,174,individual,1,0
5f20334846a7f03dda9b89cb,174,individual,1,0
5f2033ac46a7f03dda9b89de,174,individual,1,0
5f20342e46a7f03dda9b8a00,174,individual,1,1
5f2033ac46a7f03dda9b89de,174,ind in groups,0,1
5f20342e46a7f03dda9b8a00,174,ind in groups,0,1
,175,group,1,1
,175,nominal,0,0
5d482ea521c9be351f762700,175,individual,0,1
5d482ea621c9be351f7628ea,175,individual,0,0
5f20300046a7f03dda9b8683,175,individual,0,0
5f20302846a7f03dda9b8687,175,individual,0,0
5f2031ae46a7f03dda9b8950,175,individual,0,0
5d482ea521c9be351f762700,175,ind in groups,1,1
5d482ea621c9be351f7628ea,175,ind in groups,1,0
5d482ea721c9be351f762e62,175,ind in groups,1,1
5f1b603446a7f03dda9ad382,175,ind in groups,1,0
5f20300046a7f03dda9b8683,175,ind in groups,1,1
5f20302846a7f03dda9b8687,175,ind in groups,1,1
5f2031ae46a7f03dda9b8950,175,ind in groups,1,0
,176,group,0,0
,176,nominal,1,0
5f1f41fe46a7f03dda9b3378,176,individual,1,0
5f203bd646a7f03dda9b9951,176,individual,1,0
5f2096e4b0aafc741f6865be,176,individual,1,0
5f209702b0aafc741f6865cc,176,individual,1,0
5f2097cab0aafc741f68662d,176,individual,1,0
5f209806b0aafc741f68663d,176,individual,1,0
5f1f41fe46a7f03dda9b3378,176,ind in groups,0,0
5f203bd646a7f03dda9b9951,176,ind in groups,0,0
5f2096e4b0aafc741f6865be,176,ind in groups,0,0
5f209702b0aafc741f6865cc,176,ind in groups,0,0
5f2097cab0aafc741f68662d,176,ind in groups,0,0
5f209806b0aafc741f68663d,176,ind in groups,0,0
,177,group,0,0
,177,nominal,1,1
5f18c89c46a7f03dda99e1d0,177,individual,1,1
5f1f466846a7f03dda9b37c3,177,individual,1,1
5f2096dab0aafc741f6865bb,177,individual,1,0
5f18c89c46a7f03dda99e1d0,177,ind in groups,0,0
5f1a214246a7f03dda9a6aad,177,ind in groups,0,1
5f1f466846a7f03dda9b37c3,177,ind in groups,0,1
5f1f472646a7f03dda9b3895,177,ind in groups,0,0
5f1f4c3046a7f03dda9b4341,177,ind in groups,0,0
5f2096dab0aafc741f6865bb,177,ind in groups,0,0
