"","id","batchnum","condition","case","consistency","Segment"
"4455","5ee16aa0896280243c13831f",148,"ind in groups",1,1,"During"
"4456","5f18b85246a7f03dda99c87a",148,"ind in groups",1,1,"During"
"4457","5f18c16246a7f03dda99cf9d",148,"ind in groups",1,1,"During"
"4458","5f18c62646a7f03dda99d97b",148,"ind in groups",1,1,"During"
"4459","5f197d2846a7f03dda9a0b99",148,"ind in groups",1,1,"During"
"4460","5f19b0c246a7f03dda9a2f89",148,"ind in groups",1,1,"During"
"4461","",149,"group",1,0,"During"
"4462","",149,"nominal",0,1,"During"
"4463","5d482ea721c9be351f762e18",149,"individual",0,0,"During"
"4464","5e31d694e31c5304c46f13ec",149,"individual",0,1,"During"
"4465","5ee14692896280243c135226",149,"individual",0,1,"During"
"4466","5f19a74446a7f03dda9a2587",149,"individual",0,0,"During"
"4467","5f1adfc446a7f03dda9a9d49",149,"individual",0,1,"During"
"4468","5d482ea721c9be351f762da1",149,"ind in groups",1,0,"During"
"4469","5e31d694e31c5304c46f13ec",149,"ind in groups",1,0,"During"
"4470","5ee14692896280243c135226",149,"ind in groups",1,1,"During"
"4471","5f19a74446a7f03dda9a2587",149,"ind in groups",1,1,"During"
"4472","5f1adfc446a7f03dda9a9d49",149,"ind in groups",1,1,"During"
"4473","",150,"group",1,0,"During"
"4474","",150,"nominal",0,0,"During"
"4475","5d482ea821c9be351f7631de",150,"individual",0,0,"During"
"4476","5f19b1da46a7f03dda9a327a",150,"individual",0,0,"During"
"4477","5f1adee846a7f03dda9a9cec",150,"individual",0,1,"During"
"4478","5f19b1da46a7f03dda9a327a",150,"ind in groups",1,0,"During"
"4479","5f1adee846a7f03dda9a9cec",150,"ind in groups",1,1,"During"
"4480","",151,"group",0,1,"During"
"4481","",151,"nominal",1,0,"During"
"4482","5ee25974896280243c13947a",151,"individual",1,1,"During"
"4483","5f18b9b046a7f03dda99c8c7",151,"individual",1,1,"During"
"4484","5f19b02246a7f03dda9a2e6d",151,"individual",1,0,"During"
"4485","5f1adc9046a7f03dda9a9c96",151,"individual",1,0,"During"
"4486","5ee25974896280243c13947a",151,"ind in groups",0,1,"During"
"4487","5f18b9b046a7f03dda99c8c7",151,"ind in groups",0,0,"During"
"4488","5f1adc9046a7f03dda9a9c96",151,"ind in groups",0,1,"During"
"4489","",152,"group",0,1,"During"
"4490","",152,"nominal",1,1,"During"
"4491","5d482ea321c9be351f762052",152,"individual",1,1,"During"
"4492","5d482ea321c9be351f76211d",152,"individual",1,1,"During"
"4493","5d482ea621c9be351f762a01",152,"individual",1,1,"During"
"4494","5f19b62646a7f03dda9a3ddf",152,"individual",1,1,"During"
"4495","5f1b54cc46a7f03dda9abf53",152,"individual",1,1,"During"
"4496","5f1b5f4446a7f03dda9ad19a",152,"individual",1,0,"During"
"4497","5d482ea321c9be351f762052",152,"ind in groups",0,1,"During"
"4498","5d482ea321c9be351f76211d",152,"ind in groups",0,1,"During"
"4499","5d482ea621c9be351f762a01",152,"ind in groups",0,1,"During"
"4500","5f1b54cc46a7f03dda9abf53",152,"ind in groups",0,1,"During"
"4501","5f1b5f4446a7f03dda9ad19a",152,"ind in groups",0,1,"During"
"4502","",153,"group",1,1,"During"
"4503","",153,"nominal",0,1,"During"
"4504","5d41e7a6ce0995585f1a5321",153,"individual",0,0,"During"
"4505","5d482ea121c9be351f761c63",153,"individual",0,0,"During"
"4506","5d482ea321c9be351f76207e",153,"individual",0,1,"During"
"4507","5d482ea421c9be351f762275",153,"individual",0,1,"During"
"4508","5d482eaa21c9be351f763a5c",153,"individual",0,1,"During"
"4509","5f1b5b3e46a7f03dda9ac993",153,"individual",0,1,"During"
"4510","5d41e7a6ce0995585f1a5321",153,"ind in groups",1,1,"During"
"4511","5d482ea321c9be351f76207e",153,"ind in groups",1,1,"During"
"4512","5d482ea421c9be351f762275",153,"ind in groups",1,1,"During"
"4513","5d482eaa21c9be351f763a5c",153,"ind in groups",1,1,"During"
"4514","5f1b5b3e46a7f03dda9ac993",153,"ind in groups",1,1,"During"
"4515","",154,"group",1,1,"During"
"4516","",154,"nominal",0,0,"During"
"4517","5d482ea321c9be351f76218e",154,"individual",0,0,"During"
"4518","5d482ea421c9be351f762253",154,"individual",0,1,"During"
"4519","5d482ea721c9be351f763007",154,"individual",0,0,"During"
"4520","5f1ae3ac46a7f03dda9a9e5f",154,"individual",0,1,"During"
"4521","5d482ea321c9be351f76218e",154,"ind in groups",1,1,"During"
"4522","5d482ea421c9be351f762253",154,"ind in groups",1,1,"During"
"4523","5d482ea721c9be351f763007",154,"ind in groups",1,1,"During"
"4524","5d482ea821c9be351f763453",154,"ind in groups",1,1,"During"
"4525","5f1ae3ac46a7f03dda9a9e5f",154,"ind in groups",1,1,"During"
"4526","",155,"group",1,1,"During"
"4527","",155,"nominal",0,0,"During"
"4528","5d482ea421c9be351f762208",155,"individual",0,1,"During"
"4529","5d482ea521c9be351f762729",155,"individual",0,1,"During"
"4530","5f1a1a7646a7f03dda9a64ff",155,"individual",0,0,"During"
"4531","5f1b504e46a7f03dda9abcfe",155,"individual",0,0,"During"
"4532","5d482ea321c9be351f762169",155,"ind in groups",1,1,"During"
"4533","5d482ea421c9be351f762208",155,"ind in groups",1,1,"During"
"4534","5d482ea521c9be351f762539",155,"ind in groups",1,1,"During"
"4535","5d482ea521c9be351f762729",155,"ind in groups",1,1,"During"
"4536","5f1a1a7646a7f03dda9a64ff",155,"ind in groups",1,1,"During"
"4537","5f1b504e46a7f03dda9abcfe",155,"ind in groups",1,1,"During"
"4538","",156,"group",1,1,"During"
"4539","",156,"nominal",0,0,"During"
"4540","5d482ea621c9be351f762b3f",156,"individual",0,0,"During"
"4541","5d482ea721c9be351f762df2",156,"individual",0,0,"During"
"4542","5d482ea721c9be351f762e5b",156,"individual",0,1,"During"
"4543","5f18c50e46a7f03dda99d6cd",156,"individual",0,0,"During"
"4544","5f19b5b846a7f03dda9a3c82",156,"individual",0,1,"During"
"4545","5f1b4f4a46a7f03dda9abce8",156,"individual",0,1,"During"
"4546","5f1b4fcc46a7f03dda9abcf2",156,"individual",0,1,"During"
"4547","5d482ea621c9be351f762b3f",156,"ind in groups",1,1,"During"
"4548","5d482ea721c9be351f762df2",156,"ind in groups",1,1,"During"
"4549","5d482ea721c9be351f762e5b",156,"ind in groups",1,0,"During"
"4550","5f18c50e46a7f03dda99d6cd",156,"ind in groups",1,1,"During"
"4551","5f19b5b846a7f03dda9a3c82",156,"ind in groups",1,1,"During"
"4552","5f1b4f4a46a7f03dda9abce8",156,"ind in groups",1,0,"During"
"4553","5f1b4fcc46a7f03dda9abcf2",156,"ind in groups",1,1,"During"
"4554","",157,"group",1,1,"During"
"4555","",157,"nominal",0,1,"During"
"4556","5e9f55029dc0406f8987ade7",157,"individual",0,0,"During"
"4557","5eade9c8d5ea945196fac5e5",157,"individual",0,0,"During"
"4558","5ee14c82896280243c135d20",157,"individual",0,1,"During"
"4559","5f1a23ea46a7f03dda9a7034",157,"individual",0,1,"During"
"4560","5e9f55029dc0406f8987ade7",157,"ind in groups",1,1,"During"
"4561","5eade9c8d5ea945196fac5e5",157,"ind in groups",1,1,"During"
"4562","5ee14c82896280243c135d20",157,"ind in groups",1,1,"During"
"4563","5f1a23ea46a7f03dda9a7034",157,"ind in groups",1,1,"During"
"4564","",158,"group",0,1,"During"
"4565","",158,"nominal",1,1,"During"
"4566","5d482ea521c9be351f762622",158,"individual",1,1,"During"
"4567","5d482ea521c9be351f762617",158,"individual",1,1,"During"
"4568","5d482ea821c9be351f763264",158,"individual",1,0,"During"
"4569","5f1b53e646a7f03dda9abeb6",158,"individual",1,1,"During"
"4570","5f1ee8e446a7f03dda9af874",158,"individual",1,1,"During"
"4571","5d482ea521c9be351f762622",158,"ind in groups",0,1,"During"
"4572","5d482ea521c9be351f762617",158,"ind in groups",0,0,"During"
"4573","5d482ea821c9be351f763264",158,"ind in groups",0,1,"During"
"4574","5f1b53e646a7f03dda9abeb6",158,"ind in groups",0,1,"During"
"4575","5f1ee8e446a7f03dda9af874",158,"ind in groups",0,1,"During"
"4576","",159,"group",0,1,"During"
"4577","",159,"nominal",1,1,"During"
"4578","5d482ea521c9be351f762440",159,"individual",1,1,"During"
"4579","5d482ea521c9be351f762629",159,"individual",1,0,"During"
"4580","5d482ea921c9be351f7635f1",159,"individual",1,1,"During"
"4581","5f1ee74046a7f03dda9af6c7",159,"individual",1,1,"During"
"4582","5d482ea521c9be351f762440",159,"ind in groups",0,1,"During"
"4583","5d482ea521c9be351f762629",159,"ind in groups",0,1,"During"
"4584","5d482ea921c9be351f7635f1",159,"ind in groups",0,0,"During"
"4585","5f1ee74046a7f03dda9af6c7",159,"ind in groups",0,1,"During"
"4586","",160,"group",1,1,"During"
"4587","",160,"nominal",0,0,"During"
"4588","5d482eab21c9be351f76421a",160,"individual",0,0,"During"
"4589","5f1ee26846a7f03dda9af1ef",160,"individual",0,0,"During"
"4590","5f1ee41646a7f03dda9af25e",160,"individual",0,0,"During"
"4591","5f1ee5a646a7f03dda9af497",160,"individual",0,1,"During"
"4592","5d482eab21c9be351f76421a",160,"ind in groups",1,1,"During"
"4593","5f1ee26846a7f03dda9af1ef",160,"ind in groups",1,1,"During"
"4594","5f1ee5a646a7f03dda9af497",160,"ind in groups",1,0,"During"
"4595","",161,"group",0,0,"During"
"4596","",161,"nominal",1,1,"During"
"4597","5d482ea621c9be351f762a61",161,"individual",1,1,"During"
"4598","5d482eaa21c9be351f763c35",161,"individual",1,1,"During"
"4599","5f1b61b046a7f03dda9ad590",161,"individual",1,1,"During"
"4600","5f1edf2046a7f03dda9aef70",161,"individual",1,0,"During"
"4601","5d482ea621c9be351f7629ff",161,"ind in groups",0,0,"During"
"4602","5d482ea621c9be351f762a61",161,"ind in groups",0,0,"During"
"4603","5d482eaa21c9be351f763c35",161,"ind in groups",0,1,"During"
"4604","5f1b61b046a7f03dda9ad590",161,"ind in groups",0,1,"During"
"4605","5f1edf2046a7f03dda9aef70",161,"ind in groups",0,0,"During"
"4606","",162,"group",1,1,"During"
"4607","",162,"nominal",0,1,"During"
"4608","5f1ee07446a7f03dda9aef96",162,"individual",0,1,"During"
"4609","5f1ee2ea46a7f03dda9af1fc",162,"individual",0,1,"During"
"4610","5f19ad4846a7f03dda9a2a10",162,"ind in groups",1,0,"During"
"4611","5f1ee07446a7f03dda9aef96",162,"ind in groups",1,0,"During"
"4612","5f1ee2ea46a7f03dda9af1fc",162,"ind in groups",1,1,"During"
"4613","",163,"group",0,0,"During"
"4614","",163,"nominal",1,1,"During"
"4615","5d482ea621c9be351f762885",163,"individual",1,1,"During"
"4616","5d482ea721c9be351f762c0d",163,"individual",1,0,"During"
"4617","5d482ea921c9be351f7636c7",163,"individual",1,0,"During"
"4618","5eaf0dc6d5ea945196fadc0a",163,"individual",1,1,"During"
"4619","5f1add7646a7f03dda9a9ca6",163,"individual",1,1,"During"
"4620","5f1edf3e46a7f03dda9aef76",163,"individual",1,1,"During"
"4621","5d482ea621c9be351f762885",163,"ind in groups",0,1,"During"
"4622","5d482ea721c9be351f762c0d",163,"ind in groups",0,1,"During"
"4623","5d482ea921c9be351f7636c7",163,"ind in groups",0,0,"During"
"4624","5eaf0dc6d5ea945196fadc0a",163,"ind in groups",0,0,"During"
"4625","5f1add7646a7f03dda9a9ca6",163,"ind in groups",0,0,"During"
"4626","5f1edf3e46a7f03dda9aef76",163,"ind in groups",0,0,"During"
"4627","5f1ee0ec46a7f03dda9aeff0",163,"ind in groups",0,1,"During"
"4628","",164,"group",1,1,"During"
"4629","",164,"nominal",0,1,"During"
"4630","5d482ea921c9be351f7635ce",164,"individual",0,0,"During"
"4631","5d482ea921c9be351f763771",164,"individual",0,1,"During"
"4632","5d482eaa21c9be351f763a0c",164,"individual",0,0,"During"
"4633","5ee16c44896280243c1383f5",164,"individual",0,1,"During"
"4634","5ee25924896280243c139471",164,"individual",0,1,"During"
"4635","5f19acb246a7f03dda9a29a9",164,"individual",0,0,"During"
"4636","5f19b1c646a7f03dda9a3270",164,"individual",0,1,"During"
"4637","5f1ee01046a7f03dda9aef8b",164,"individual",0,1,"During"
"4638","5d482ea921c9be351f7635ce",164,"ind in groups",1,1,"During"
"4639","5d482ea921c9be351f763771",164,"ind in groups",1,1,"During"
"4640","5d482eaa21c9be351f763a0c",164,"ind in groups",1,1,"During"
"4641","5ee16c44896280243c1383f5",164,"ind in groups",1,0,"During"
"4642","5f19acb246a7f03dda9a29a9",164,"ind in groups",1,1,"During"
"4643","5f19b1c646a7f03dda9a3270",164,"ind in groups",1,1,"During"
"4644","5f1ee01046a7f03dda9aef8b",164,"ind in groups",1,0,"During"
"4645","",165,"group",1,1,"During"
"4646","",165,"nominal",0,0,"During"
"4647","5d1249922d54e95acef0bc13",165,"individual",0,0,"During"
"4648","5d482ea221c9be351f761e85",165,"individual",0,0,"During"
"4649","5d482ea621c9be351f762995",165,"individual",0,1,"During"
"4650","5f1f4a7846a7f03dda9b3f62",165,"individual",0,0,"During"
"4651","5f1f4de846a7f03dda9b4883",165,"individual",0,0,"During"
"4652","5d1249922d54e95acef0bc13",165,"ind in groups",1,1,"During"
"4653","5d482ea221c9be351f761e85",165,"ind in groups",1,0,"During"
"4654","5d482ea621c9be351f762995",165,"ind in groups",1,1,"During"
"4655","5d482ea721c9be351f762e3b",165,"ind in groups",1,1,"During"
"4656","5f1f4a7846a7f03dda9b3f62",165,"ind in groups",1,1,"During"
"4657","",166,"group",0,0,"During"
"4658","",166,"nominal",1,0,"During"
"4659","5d482ea221c9be351f761f7f",166,"individual",1,1,"During"
"4660","5d482ea721c9be351f762ea6",166,"individual",1,1,"During"
"4661","5f1f4a8246a7f03dda9b3f65",166,"individual",1,0,"During"
"4662","5f1f4b7246a7f03dda9b418d",166,"individual",1,1,"During"
"4663","5d482ea221c9be351f761f7f",166,"ind in groups",0,0,"During"
"4664","5d482ea721c9be351f762ea6",166,"ind in groups",0,0,"During"
"4665","5f1f471c46a7f03dda9b3893",166,"ind in groups",0,0,"During"
"4666","5f1f4a8246a7f03dda9b3f65",166,"ind in groups",0,0,"During"
"4667","5f1f4b7246a7f03dda9b418d",166,"ind in groups",0,1,"During"
"4668","",167,"group",0,0,"During"
"4669","",167,"nominal",1,0,"During"
"4670","5d482ea121c9be351f761caf",167,"individual",1,0,"During"
"4671","5d482ea221c9be351f761e61",167,"individual",1,1,"During"
"4672","5d482ea321c9be351f762080",167,"individual",1,0,"During"
"4673","5eaa5cead5ea945196f95232",167,"individual",1,1,"During"
"4674","5f1f490646a7f03dda9b3bea",167,"individual",1,1,"During"
"4675","5d482ea121c9be351f761caf",167,"ind in groups",0,0,"During"
"4676","5d482ea221c9be351f761e61",167,"ind in groups",0,0,"During"
"4677","5d482ea321c9be351f762080",167,"ind in groups",0,0,"During"
"4678","5eaa5cead5ea945196f95232",167,"ind in groups",0,0,"During"
"4679","5f18c1ee46a7f03dda99d080",167,"ind in groups",0,0,"During"
"4680","5f1b553046a7f03dda9abf8c",167,"ind in groups",0,1,"During"
"4681","5f1f490646a7f03dda9b3bea",167,"ind in groups",0,0,"During"
"4682","",168,"group",0,0,"During"
"4683","",168,"nominal",1,0,"During"
"4684","5d482ea221c9be351f761e70",168,"individual",1,0,"During"
"4685","5d482ea321c9be351f761fc8",168,"individual",1,0,"During"
"4686","5d482ea321c9be351f762092",168,"individual",1,1,"During"
"4687","5d482ea421c9be351f7621e3",168,"individual",1,1,"During"
"4688","5d482ea421c9be351f7621e7",168,"individual",1,0,"During"
"4689","5d482ea721c9be351f762d1a",168,"individual",1,0,"During"
"4690","5d482ea221c9be351f761dd4",168,"ind in groups",0,1,"During"
"4691","5d482ea221c9be351f761e70",168,"ind in groups",0,1,"During"
"4692","5d482ea321c9be351f761fc8",168,"ind in groups",0,1,"During"
"4693","5d482ea321c9be351f762092",168,"ind in groups",0,1,"During"
"4694","5d482ea421c9be351f7621e3",168,"ind in groups",0,0,"During"
"4695","5d482ea421c9be351f7621e7",168,"ind in groups",0,1,"During"
"4696","5d482ea721c9be351f762d1a",168,"ind in groups",0,1,"During"
"4697","",169,"group",0,1,"During"
"4698","",169,"nominal",1,0,"During"
"4699","5d482ea521c9be351f762481",169,"individual",1,1,"During"
"4700","5f1ee20446a7f03dda9af1e7",169,"individual",1,0,"During"
"4701","5f1f43d446a7f03dda9b3504",169,"individual",1,0,"During"
"4702","5d482ea521c9be351f762481",169,"ind in groups",0,1,"During"
"4703","5f1ee20446a7f03dda9af1e7",169,"ind in groups",0,1,"During"
"4704","5f1f3fce46a7f03dda9b3174",169,"ind in groups",0,1,"During"
"4705","5f1f43d446a7f03dda9b3504",169,"ind in groups",0,1,"During"
"4706","",170,"group",0,0,"During"
"4707","",170,"nominal",1,1,"During"
"4708","5d482ea821c9be351f7631e3",170,"individual",1,0,"During"
"4709","5eaddac8d5ea945196fabc70",170,"individual",1,0,"During"
"4710","5f1f401e46a7f03dda9b31b9",170,"individual",1,1,"During"
"4711","5d482ea821c9be351f7631e3",170,"ind in groups",0,1,"During"
"4712","5eaddac8d5ea945196fabc70",170,"ind in groups",0,1,"During"
"4713","5f1f401e46a7f03dda9b31b9",170,"ind in groups",0,0,"During"
"4714","5f1f430246a7f03dda9b34a6",170,"ind in groups",0,0,"During"
"4715","",171,"group",1,1,"During"
"4716","",171,"nominal",0,0,"During"
"4717","5d482ea721c9be351f762e99",171,"individual",0,1,"During"
"4718","5d482ea721c9be351f762f67",171,"individual",0,1,"During"
"4719","5d482ea821c9be351f7632f4",171,"individual",0,1,"During"
"4720","5d482eaa21c9be351f763cfb",171,"individual",0,1,"During"
"4721","5d482eaa21c9be351f763dbf",171,"individual",0,0,"During"
"4722","5d482eab21c9be351f764274",171,"individual",0,0,"During"
"4723","5f1eed5846a7f03dda9b0054",171,"individual",0,0,"During"
"4724","5f1f400046a7f03dda9b317c",171,"individual",0,1,"During"
"4725","5d482ea721c9be351f762e99",171,"ind in groups",1,1,"During"
"4726","5d482ea721c9be351f762f67",171,"ind in groups",1,1,"During"
"4727","5d482eaa21c9be351f763cfb",171,"ind in groups",1,1,"During"
"4728","5d482eaa21c9be351f763dbf",171,"ind in groups",1,1,"During"
"4729","5d482eab21c9be351f764274",171,"ind in groups",1,1,"During"
"4730","5f1eed5846a7f03dda9b0054",171,"ind in groups",1,1,"During"
"4731","5f1f400046a7f03dda9b317c",171,"ind in groups",1,1,"During"
"4732","",172,"group",0,1,"During"
"4733","",172,"nominal",1,0,"During"
"4734","5ee1655a896280243c13812f",172,"individual",1,1,"During"
"4735","5f19adf246a7f03dda9a2b6d",172,"individual",1,1,"During"
"4736","5f19ae3846a7f03dda9a2be8",172,"individual",1,0,"During"
"4737","5f1ae1c246a7f03dda9a9d8d",172,"individual",1,0,"During"
"4738","5f1b5d1e46a7f03dda9acdad",172,"individual",1,1,"During"
"4739","5f1b616046a7f03dda9ad4ef",172,"individual",1,1,"During"
"4740","5ee1655a896280243c13812f",172,"ind in groups",0,1,"During"
"4741","5f19adf246a7f03dda9a2b6d",172,"ind in groups",0,0,"During"
"4742","5f19ae3846a7f03dda9a2be8",172,"ind in groups",0,1,"During"
"4743","5f1ae1c246a7f03dda9a9d8d",172,"ind in groups",0,1,"During"
"4744","5f1b4e6e46a7f03dda9abce0",172,"ind in groups",0,1,"During"
"4745","5f1b5d1e46a7f03dda9acdad",172,"ind in groups",0,1,"During"
"4746","5f1b616046a7f03dda9ad4ef",172,"ind in groups",0,1,"During"
"4747","",173,"group",1,1,"During"
"4748","",173,"nominal",0,0,"During"
"4749","5d482ea321c9be351f7620fd",173,"individual",0,1,"During"
"4750","5d482ea621c9be351f762914",173,"individual",0,1,"During"
"4751","5f20327646a7f03dda9b8964",173,"individual",0,0,"During"
"4752","5d482ea321c9be351f7620fd",173,"ind in groups",1,1,"During"
"4753","5d482ea621c9be351f762914",173,"ind in groups",1,1,"During"
"4754","5f20327646a7f03dda9b8964",173,"ind in groups",1,1,"During"
"4755","",174,"group",0,1,"During"
"4756","",174,"nominal",1,0,"During"
"4757","5d482ea521c9be351f7626bd",174,"individual",1,0,"During"
"4758","5f20311846a7f03dda9b86ee",174,"individual",1,1,"During"
"4759","5f2033ac46a7f03dda9b89de",174,"individual",1,0,"During"
"4760","5f20342e46a7f03dda9b8a00",174,"individual",1,1,"During"
"4761","5f2033ac46a7f03dda9b89de",174,"ind in groups",0,0,"During"
"4762","",175,"group",1,1,"During"
"4763","",175,"nominal",0,0,"During"
"4764","5d482ea521c9be351f762700",175,"individual",0,1,"During"
"4765","5d482ea621c9be351f7628ea",175,"individual",0,0,"During"
"4766","5d482ea721c9be351f762e62",175,"individual",0,0,"During"
"4767","5f20300046a7f03dda9b8683",175,"individual",0,0,"During"
"4768","5f20302846a7f03dda9b8687",175,"individual",0,0,"During"
"4769","5d482ea521c9be351f762700",175,"ind in groups",1,1,"During"
"4770","5d482ea621c9be351f7628ea",175,"ind in groups",1,0,"During"
"4771","5d482ea721c9be351f762e62",175,"ind in groups",1,1,"During"
"4772","5f20300046a7f03dda9b8683",175,"ind in groups",1,1,"During"
"4773","5f20302846a7f03dda9b8687",175,"ind in groups",1,1,"During"
"4774","",176,"group",0,0,"During"
"4775","",176,"nominal",1,0,"During"
"4776","",177,"group",0,0,"During"
"4777","",177,"nominal",1,0,"During"
"4778","5f18c89c46a7f03dda99e1d0",177,"individual",1,1,"During"
"4779","5f1a214246a7f03dda9a6aad",177,"individual",1,0,"During"
"4780","5f1f466846a7f03dda9b37c3",177,"individual",1,0,"During"
"4781","5f18c89c46a7f03dda99e1d0",177,"ind in groups",0,0,"During"
"4782","5f1a214246a7f03dda9a6aad",177,"ind in groups",0,1,"During"
"4783","5f1f466846a7f03dda9b37c3",177,"ind in groups",0,0,"During"
"4784","",0,"group",0,1,"After"
"4785","",0,"nominal",1,1,"After"
"4786","5d6feec65f80ae21f5c5f054",0,"individual",1,1,"After"
"4787","5e7e4f4c31f4e454e196c9c4",0,"individual",1,1,"After"
"4788","5e8b6dd0b35db8283c501b7a",0,"individual",1,0,"After"
"4789","5e84cc3c50f6e364321d6265",0,"ind in groups",0,0,"After"
"4790","5e8b6dd0b35db8283c501b7a",0,"ind in groups",0,1,"After"
"4791","",1,"group",0,0,"After"
"4792","",1,"nominal",1,0,"After"
"4793","5d482eab21c9be351f764234",1,"individual",1,0,"After"
"4794","5e84cc1450f6e364321d6260",1,"individual",1,0,"After"
"4795","5e84cc1450f6e364321d6260",1,"ind in groups",0,1,"After"
"4796","5e8b6f06b35db8283c501ca6",1,"ind in groups",0,0,"After"
"4797","",2,"group",0,1,"After"
"4798","",2,"nominal",1,0,"After"
"4799","5e877eb4a44a3116d9b95f15",2,"individual",1,1,"After"
"4800","5e8b395036ec0e1294b35f15",2,"individual",1,0,"After"
"4801","5e877eb4a44a3116d9b95f15",2,"ind in groups",0,1,"After"
"4802","5e8b395036ec0e1294b35f15",2,"ind in groups",0,1,"After"
"4803","5e9de67c9dc0406f898722c3",2,"ind in groups",0,0,"After"
"4804","5e9de6b89dc0406f898722c6",2,"ind in groups",0,1,"After"
"4805","",3,"group",1,1,"After"
"4806","",3,"nominal",0,0,"After"
"4807","5e9de4ec9dc0406f89872255",3,"individual",0,1,"After"
"4808","5e9dec4e9dc0406f898726cd",3,"individual",0,0,"After"
"4809","5e9de7589dc0406f898722cd",3,"ind in groups",1,1,"After"
"4810","5e9dea789dc0406f89872547",3,"ind in groups",1,1,"After"
"4811","5e9dec4e9dc0406f898726cd",3,"ind in groups",1,1,"After"
"4812","",4,"group",0,1,"After"
"4813","",4,"nominal",1,1,"After"
"4814","5d482eab21c9be351f76415b",4,"individual",1,1,"After"
"4815","5e9f0ef89dc0406f89874ecc",4,"individual",1,0,"After"
"4816","5e9f0f209dc0406f89874f09",4,"individual",1,1,"After"
"4817","5e9f11d29dc0406f89875089",4,"individual",1,1,"After"
"4818","5e9f13589dc0406f89875291",4,"individual",1,1,"After"
"4819","5e9f0ef89dc0406f89874ecc",4,"ind in groups",0,0,"After"
"4820","5e9f0f209dc0406f89874f09",4,"ind in groups",0,1,"After"
"4821","5e9f11d29dc0406f89875089",4,"ind in groups",0,1,"After"
"4822","5e9f13589dc0406f89875291",4,"ind in groups",0,1,"After"
"4823","",5,"group",1,1,"After"
"4824","",5,"nominal",0,0,"After"
"4825","5d482eab21c9be351f764270",5,"individual",0,1,"After"
"4826","5e9f0d869dc0406f89874dc3",5,"individual",0,1,"After"
"4827","5e9f0e9e9dc0406f89874e9d",5,"individual",0,1,"After"
"4828","5d482eab21c9be351f764270",5,"ind in groups",1,1,"After"
"4829","5e873b6646f3b80a33438e79",5,"ind in groups",1,1,"After"
"4830","5e9f0b9c9dc0406f89874c96",5,"ind in groups",1,1,"After"
"4831","5e9f0d869dc0406f89874dc3",5,"ind in groups",1,1,"After"
"4832","5e9f0e9e9dc0406f89874e9d",5,"ind in groups",1,0,"After"
"4833","",6,"group",1,0,"After"
"4834","",6,"nominal",0,0,"After"
"4835","5d482eab21c9be351f763f55",6,"individual",0,0,"After"
"4836","5d482eab21c9be351f763fde",6,"ind in groups",1,0,"After"
"4837","5d482eab21c9be351f763f55",6,"ind in groups",1,1,"After"
"4838","5e9f0ac09dc0406f898749a1",6,"ind in groups",1,0,"After"
"4839","5e9f0ac09dc0406f898749a2",6,"ind in groups",1,1,"After"
"4840","",7,"group",0,1,"After"
"4841","",7,"nominal",1,1,"After"
"4842","5e9decf89dc0406f89872747",7,"individual",1,0,"After"
"4843","5d482eab21c9be351f76412c",7,"ind in groups",0,0,"After"
"4844","5e543e5ad1db96705ff13ef0",7,"ind in groups",0,1,"After"
"4845","5e9de8489dc0406f898722ef",7,"ind in groups",0,1,"After"
"4846","5e9deb229dc0406f898725e9",7,"ind in groups",0,0,"After"
"4847","5e9decf89dc0406f89872747",7,"ind in groups",0,1,"After"
"4848","",8,"group",0,1,"After"
"4849","",8,"nominal",1,1,"After"
"4850","5d482ea821c9be351f763565",8,"individual",1,1,"After"
"4851","5e9f51109dc0406f8987a7e0",8,"individual",1,1,"After"
"4852","5e9f53cc9dc0406f8987ac5a",8,"individual",1,1,"After"
"4853","5d482ea821c9be351f763565",8,"ind in groups",0,0,"After"
"4854","5e9f37529dc0406f89877680",8,"ind in groups",0,1,"After"
"4855","5e9f51109dc0406f8987a7e0",8,"ind in groups",0,1,"After"
"4856","5e9f53cc9dc0406f8987ac5a",8,"ind in groups",0,1,"After"
"4857","",9,"group",1,1,"After"
"4858","",9,"nominal",0,1,"After"
"4859","5d482eaa21c9be351f763bb5",9,"individual",0,1,"After"
"4860","5d482eaa21c9be351f763bb5",9,"ind in groups",1,0,"After"
"4861","5d482eaa21c9be351f763c90",9,"ind in groups",1,1,"After"
"4862","5d482eab21c9be351f7641ca",9,"ind in groups",1,1,"After"
"4863","5e9f48469dc0406f8987976c",9,"ind in groups",1,1,"After"
"4864","",10,"group",1,1,"After"
"4865","",10,"nominal",0,0,"After"
"4866","5e84cbb050f6e364321d6258",10,"individual",0,1,"After"
"4867","5e9de7129dc0406f898722c9",10,"individual",0,0,"After"
"4868","5e9f3a0e9dc0406f898777e6",10,"individual",0,1,"After"
"4869","5e9f42d89dc0406f89878720",10,"individual",0,1,"After"
"4870","5e84cbb050f6e364321d6258",10,"ind in groups",1,1,"After"
"4871","5e9f42d89dc0406f89878720",10,"ind in groups",1,1,"After"
"4872","",11,"group",0,1,"After"
"4873","",11,"nominal",1,1,"After"
"4874","5e9f40089dc0406f8987805e",11,"individual",1,0,"After"
"4875","5e9f40129dc0406f89878121",11,"individual",1,1,"After"
"4876","5e9f42069dc0406f89878581",11,"individual",1,1,"After"
"4877","5e9f3dd89dc0406f89877d08",11,"ind in groups",0,1,"After"
